Evaluation/100instances/idleT_eval_std,Training/Update/global_critic_loss,Evaluation/100instances/pt_eval_mean,Training/Update/machine_actor_loss,_runtime,Training/Update/job_actor_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/transT_eval_std,_step,Evaluation/100instances/obj_eval_std,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/pt_eval_std,Evaluation/100instances/obj_eval_mean,_timestamp,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_mean
,,,,41852.001323206,,,,3065,,,,,1746039158.3322062,,
,,,,41855.142431865,,,,3066,,,,,1746039161.4732778,,
,,,,41858.270533121,,,,3067,,,,,1746039164.601356,,
,,,,41861.43820621,,,,3068,,,,,1746039167.7691212,,
372.1211373953465,0.5396232008934021,524.6137514302761,0.007815703749656677,41930.19986276,0.05596383288502693,587.9308427921127,43.32201486425818,3069,188.90845131850955,271.5686595612192,77.95897658569567,814.7230448353151,1746039236.530117,86.47887256772653,788.4786880852891
,,,,41939.663329671,,,,3070,,,,,1746039245.9904783,,
,,,,41942.82409772,,,,3071,,,,,1746039249.1549509,,
,,,,41945.99052707,,,,3072,,,,,1746039252.3213995,,
,,,,41949.290940798,,,,3073,,,,,1746039255.6218412,,
,0.5306763648986816,,0.04514778405427933,41980.016275104,0.13481338322162628,,,3074,,,,,1746039286.3469663,,
,,,,41989.879435561,,,,3075,,,,,1746039296.21023,,
,,,,41993.408577537,,,,3076,,,,,1746039299.7394478,,
,,,,41996.653537788,,,,3077,,,,,1746039302.984331,,
,,,,42000.136864934,,,,3078,,,,,1746039306.4677157,,
389.87352319102786,0.5274397730827332,522.4893124391228,0.09213837236166,42071.587130627,0.0653901919722557,604.21725363201,35.87891092658119,3079,191.72541490591973,263.42425812643364,76.6055780394291,858.2085395358818,1746039377.91737,85.61500210500785,887.1026537053543
,,,,42081.03717749,,,,3080,,,,,1746039387.3679612,,
,,,,42084.365464875,,,,3081,,,,,1746039390.6885722,,
,,,,42087.572132209,,,,3082,,,,,1746039393.9029632,,
,,,,42090.840705396,,,,3083,,,,,1746039397.1716497,,
,0.5305807590484619,,-0.01004551351070404,42120.676838141,0.038403529673814774,,,3084,,,,,1746039427.0074914,,
,,,,42130.014225308,,,,3085,,,,,1746039436.3450835,,
,,,,42133.132332452,,,,3086,,,,,1746039439.4632392,,
,,,,42136.249698724,,,,3087,,,,,1746039442.5804477,,
,,,,42139.38686642,,,,3088,,,,,1746039445.7177348,,
348.09432827298184,0.4755845069885254,524.1472210797155,0.06072583422064781,42210.240203484,0.13627424836158752,600.9750466187879,40.26518760423291,3089,182.11396169165053,264.2415688050565,77.8380028950926,843.4898749274233,1746039516.5705311,89.4847553230973,851.4816352175263
,,,,42220.231921148,,,,3090,,,,,1746039526.5626807,,
,,,,42223.408858919,,,,3091,,,,,1746039529.739673,,
,,,,42226.570301329,,,,3092,,,,,1746039532.900902,,
,,,,42229.84878584,,,,3093,,,,,1746039536.1796196,,
,0.5157667994499207,,0.08626561611890793,42259.841554452,0.15843862295150757,,,3094,,,,,1746039566.1722598,,
,,,,42268.4925643,,,,3095,,,,,1746039574.8233895,,
,,,,42271.829407175,,,,3096,,,,,1746039578.1601439,,
,,,,42275.014043211,,,,3097,,,,,1746039581.3449025,,
,,,,42278.375539152,,,,3098,,,,,1746039584.7064607,,
309.4462745140579,0.5781252384185791,523.5498942023419,0.1864776462316513,42348.065955014,0.17871634662151337,587.8230190683773,39.43176658456031,3099,164.98359409466508,260.61484871279026,75.95895605004768,824.5706557794116,1746039654.3960645,77.55126144719371,819.7463018214147
,,,,42356.681513504,,,,3100,,,,,1746039663.0122476,,
,,,,42359.667737671,,,,3101,,,,,1746039665.9986446,,
,,,,42362.690617172,,,,3102,,,,,1746039669.0215278,,
,,,,42365.653672596,,,,3103,,,,,1746039671.984448,,
,0.5670071840286255,,0.2056407928466797,42395.136209104,0.19524551928043365,,,3104,,,,,1746039701.4669774,,
,,,,42404.344236878,,,,3105,,,,,1746039710.6750622,,
,,,,42407.588938503,,,,3106,,,,,1746039713.9196687,,
,,,,42410.727278916,,,,3107,,,,,1746039717.058174,,
,,,,42413.967546086,,,,3108,,,,,1746039720.2984602,,
297.1588700863254,0.5549232363700867,524.8269216853965,0.045282021164894104,42483.124972047,0.11708880960941315,586.3929408875715,38.47340184061039,3109,150.17068389014995,264.14494779471215,75.36930340146476,813.9109773136837,1746039789.4555302,68.51537537080735,791.485106813884
,,,,42492.145750093,,,,3110,,,,,1746039798.476606,,
,,,,42495.248911938,,,,3111,,,,,1746039801.5798209,,
,,,,42498.307197636,,,,3112,,,,,1746039804.6381125,,
,,,,42501.429000687,,,,3113,,,,,1746039807.7598224,,
,0.536779522895813,,0.10174872726202011,42530.992886082,0.156980961561203,,,3114,,,,,1746039837.3236387,,
,,,,42540.355114984,,,,3115,,,,,1746039846.6859977,,
,,,,42543.453681826,,,,3116,,,,,1746039849.7835615,,
,,,,42546.543293982,,,,3117,,,,,1746039852.8718872,,
,,,,42549.598311117,,,,3118,,,,,1746039855.9292133,,
267.767820443615,0.5645336508750916,525.4045059097732,0.09033422917127609,42617.932475549,0.1328229308128357,571.1706675962091,40.721393970742476,3119,134.2570931906895,262.198328828173,76.34179303308714,798.6899437365705,1746039924.262968,61.68387974306306,769.0505214213576
,,,,42627.029029599,,,,3120,,,,,1746039933.3598375,,
,,,,42630.278285001,,,,3121,,,,,1746039936.6092055,,
,,,,42633.312886131,,,,3122,,,,,1746039939.6438105,,
,,,,42636.392196765,,,,3123,,,,,1746039942.7203743,,
,0.49435457587242126,,0.08649825304746628,42665.598301567,0.12462730705738068,,,3124,,,,,1746039971.9288769,,
,,,,42674.744376775,,,,3125,,,,,1746039981.0751476,,
,,,,42677.841011845,,,,3126,,,,,1746039984.17185,,
,,,,42680.940716706,,,,3127,,,,,1746039987.271598,,
,,,,42684.108987862,,,,3128,,,,,1746039990.4398842,,
282.63808721969735,0.5602975487709045,525.2790807438578,0.14875879883766174,42753.605278837,0.17668968439102173,567.4340568349674,38.06705415612038,3129,144.7447512580175,264.3252862656486,75.10705358840556,785.0946478821696,1746040059.9357665,70.74393363747053,737.8608389937751
,,,,42762.89778419,,,,3130,,,,,1746040069.2286937,,
,,,,42766.06488122,,,,3131,,,,,1746040072.395757,,
,,,,42769.296963138,,,,3132,,,,,1746040075.6278682,,
,,,,42772.346103207,,,,3133,,,,,1746040078.6770244,,
,0.5628153085708618,,0.13397100567817688,42801.037560888,0.15102164447307587,,,3134,,,,,1746040107.368211,,
,,,,42809.803429652,,,,3135,,,,,1746040116.1341546,,
,,,,42812.935055771,,,,3136,,,,,1746040119.2657998,,
,,,,42816.21381109,,,,3137,,,,,1746040122.5447142,,
,,,,42819.695596148,,,,3138,,,,,1746040126.0263958,,
226.40230109649013,0.5263519287109375,524.6635166278542,0.16426129639148712,42889.981980227,0.2068054974079132,574.3257541540977,41.82795389847369,3139,121.12139748369366,263.4499301281666,78.0631106784137,796.9790288188138,1746040196.3124037,64.3633281075563,761.7333362009986
,,,,42899.471217168,,,,3140,,,,,1746040205.8000736,,
,,,,42902.551335317,,,,3141,,,,,1746040208.852826,,
,,,,42905.660815372,,,,3142,,,,,1746040211.9898853,,
,,,,42908.717024955,,,,3143,,,,,1746040215.0479567,,
,0.5824925899505615,,0.1186378225684166,42938.463134335,0.14644360542297363,,,3144,,,,,1746040244.7933388,,
,,,,42947.938597615,,,,3145,,,,,1746040254.2667124,,
,,,,42951.104015813,,,,3146,,,,,1746040257.4348533,,
,,,,42954.277439004,,,,3147,,,,,1746040260.6083338,,
,,,,42957.318062102,,,,3148,,,,,1746040263.648929,,
246.0052462205535,0.6544105410575867,525.529219305634,0.0786251425743103,43038.663814961,0.21202893555164337,576.4267996012177,39.205662669840216,3149,133.06470077239752,268.4578290963689,79.0340121725978,801.3663145411639,1746040344.9943488,72.68290533034437,767.2308528978735
,,,,43048.394117937,,,,3150,,,,,1746040354.7230983,,
,,,,43051.453683133,,,,3151,,,,,1746040357.784545,,
,,,,43054.78511848,,,,3152,,,,,1746040361.1159701,,
,,,,43058.088664564,,,,3153,,,,,1746040364.4195507,,
,0.5663110613822937,,0.07013561576604843,43087.556216467,0.0871831402182579,,,3154,,,,,1746040393.8869052,,
,,,,43096.726222744,,,,3155,,,,,1746040403.057112,,
,,,,43099.847625522,,,,3156,,,,,1746040406.1785393,,
,,,,43102.913579067,,,,3157,,,,,1746040409.2445107,,
,,,,43106.015029203,,,,3158,,,,,1746040412.3458412,,
236.15168807439412,0.6293318271636963,524.1355227860774,0.242930606007576,43175.215522706,0.2178165465593338,581.0137442616665,39.9892400115583,3159,126.64215509561433,265.47910495634505,77.03874748549921,803.4397950045472,1746040481.5398371,66.96660203849508,770.710667985451
,,,,43184.267325005,,,,3160,,,,,1746040490.5976036,,
,,,,43187.338015401,,,,3161,,,,,1746040493.6686192,,
,,,,43190.466877387,,,,3162,,,,,1746040496.7978256,,
,,,,43193.547606088,,,,3163,,,,,1746040499.8785465,,
,0.5652562975883484,,0.0729881227016449,43222.709769073,0.1340627670288086,,,3164,,,,,1746040529.0405936,,
,,,,43231.474917364,,,,3165,,,,,1746040537.805787,,
,,,,43234.452470727,,,,3166,,,,,1746040540.7830505,,
,,,,43237.480341587,,,,3167,,,,,1746040543.8110566,,
,,,,43240.630777405,,,,3168,,,,,1746040546.961688,,
250.76234213705186,0.580865204334259,523.072743508234,0.12234204262495041,43311.648676076,0.12063896656036377,568.2459272423384,39.13805706988426,3169,133.3633076539283,265.8072302115545,77.5613860955741,778.4481485367393,1746040617.979037,70.0768820517778,721.8980854854988
,,,,43321.522450827,,,,3170,,,,,1746040627.8533125,,
,,,,43324.608772444,,,,3171,,,,,1746040630.9396784,,
,,,,43327.820464399,,,,3172,,,,,1746040634.1513598,,
,,,,43330.987364926,,,,3173,,,,,1746040637.3182924,,
,0.5695905089378357,,0.0944325178861618,43360.875724671,0.0380694605410099,,,3174,,,,,1746040667.206264,,
,,,,43370.181790575,,,,3175,,,,,1746040676.5126603,,
,,,,43373.269566466,,,,3176,,,,,1746040679.600093,,
,,,,43376.448401462,,,,3177,,,,,1746040682.779348,,
,,,,43379.577502038,,,,3178,,,,,1746040685.9084458,,
277.4987549413623,0.5713385939598083,521.0225204092451,0.16036832332611084,43449.061187461,0.1877989023923874,560.9511847420079,34.11316520581285,3179,138.8082144465693,264.06004722870944,77.88370628687277,774.9213166751159,1746040755.3916998,65.6483933649184,723.2995629221826
,,,,43458.377556853,,,,3180,,,,,1746040764.7084527,,
,,,,43461.786980938,,,,3181,,,,,1746040768.1178334,,
,,,,43464.940447806,,,,3182,,,,,1746040771.2713816,,
,,,,43468.079145578,,,,3183,,,,,1746040774.4099727,,
,0.47977420687675476,,0.10602791607379913,43498.210925193,0.1261620819568634,,,3184,,,,,1746040804.541683,,
,,,,43507.621951972,,,,3185,,,,,1746040813.9527087,,
,,,,43510.801156328,,,,3186,,,,,1746040817.132054,,
,,,,43513.908897768,,,,3187,,,,,1746040820.2398212,,
,,,,43517.149386937,,,,3188,,,,,1746040823.4802856,,
211.90948526188757,0.5180648565292358,522.853368590124,0.11252428591251373,43586.927710798,0.1962350308895111,555.9860444099548,42.22398981131633,3189,117.08936723539242,265.6241088695904,76.40196867174008,771.746290165578,1746040893.2580945,64.29624505147635,717.7142579790707
,,,,43596.456872842,,,,3190,,,,,1746040902.7876987,,
,,,,43599.49144822,,,,3191,,,,,1746040905.822235,,
,,,,43602.675854163,,,,3192,,,,,1746040909.0067399,,
,,,,43605.827137811,,,,3193,,,,,1746040912.158014,,
,0.5808649063110352,,0.13781781494617462,43635.283710395,0.15611223876476288,,,3194,,,,,1746040941.614384,,
,,,,43644.336213713,,,,3195,,,,,1746040950.6670492,,
,,,,43647.438203782,,,,3196,,,,,1746040953.769139,,
,,,,43650.809713327,,,,3197,,,,,1746040957.1405315,,
,,,,43653.90224117,,,,3198,,,,,1746040960.233139,,
268.04737792939653,0.5153926014900208,525.8228940277112,0.04044574871659279,43722.78614071,0.1114431619644165,569.8033073046074,41.67610935046976,3199,138.07156290137385,270.49392421282,78.9544947407129,792.1978098049727,1746041029.116426,64.79158024532055,749.621361073703
,,,,43733.647465161,,,,3200,,,,,1746041039.9782255,,
,,,,43736.814175896,,,,3201,,,,,1746041043.145119,,
,,,,43739.937842223,,,,3202,,,,,1746041046.2686656,,
,,,,43743.111567125,,,,3203,,,,,1746041049.4424586,,
,0.4958401322364807,,0.011695167981088161,43782.027450509,0.07701390981674194,,,3204,,,,,1746041088.358037,,
,,,,43791.759695477,,,,3205,,,,,1746041098.09055,,
,,,,43795.027638932,,,,3206,,,,,1746041101.3585474,,
,,,,43798.150074071,,,,3207,,,,,1746041104.4809675,,
,,,,43801.340986661,,,,3208,,,,,1746041107.6718585,,
295.7746805009432,0.559989869594574,522.1132966464378,0.13405640423297882,43871.688252781,0.2051786482334137,567.1141637846459,38.74995027468552,3209,153.40640648846426,266.10948858504287,77.10241131263227,803.731214614113,1746041178.0167942,68.53579092292176,787.0458318116771
,,,,43881.146623838,,,,3210,,,,,1746041187.4775188,,
,,,,43884.31336928,,,,3211,,,,,1746041190.6427462,,
,,,,43887.491347046,,,,3212,,,,,1746041193.7785645,,
,,,,43890.615148872,,,,3213,,,,,1746041196.9458327,,
,0.5676786303520203,,0.10931499302387238,43920.463321588,0.17917750775814056,,,3214,,,,,1746041226.7941492,,
,,,,43929.79426309,,,,3215,,,,,1746041236.1252015,,
,,,,43932.828514635,,,,3216,,,,,1746041239.1593633,,
,,,,43935.914489126,,,,3217,,,,,1746041242.245415,,
,,,,43939.041886544,,,,3218,,,,,1746041245.3725243,,
269.33173622525015,0.5710421800613403,526.0039616531704,0.19735918939113617,44008.485368206,0.11482597887516022,591.7725496740394,34.8226802925117,3219,145.77328630494338,261.3606809240925,79.10256738491854,836.216126204144,1746041314.8158498,76.167318483171,842.0834637211032
,,,,44017.61832479,,,,3220,,,,,1746041323.9492204,,
,,,,44020.694460946,,,,3221,,,,,1746041327.0253992,,
,,,,44023.819361666,,,,3222,,,,,1746041330.1471522,,
,,,,44026.987073494,,,,3223,,,,,1746041333.3178315,,
,0.5420195460319519,,0.20200662314891815,44056.342344702,0.22495949268341064,,,3224,,,,,1746041362.6732094,,
,,,,44065.703253788,,,,3225,,,,,1746041372.0340707,,
,,,,44068.895746493,,,,3226,,,,,1746041375.2266214,,
,,,,44071.96226831,,,,3227,,,,,1746041378.2929165,,
,,,,44075.227448668,,,,3228,,,,,1746041381.556398,,
294.04797342324736,0.5527251958847046,524.8953460491387,0.18604294955730438,44148.310128147,0.19529306888580322,591.8841784615511,36.62140293492318,3229,153.3674165180973,265.8556987247437,76.62184489203783,844.5561083830803,1746041454.640483,74.33587420858902,861.6828970846389
,,,,44158.33105306,,,,3230,,,,,1746041464.6618936,,
,,,,44161.430038598,,,,3231,,,,,1746041467.7609892,,
,,,,44164.639888341,,,,3232,,,,,1746041470.9707844,,
,,,,44167.738426025,,,,3233,,,,,1746041474.0693617,,
,0.6127750277519226,,0.06110748276114464,44197.715477973,0.1323292851448059,,,3234,,,,,1746041504.0462143,,
,,,,44207.46934799,,,,3235,,,,,1746041513.800273,,
,,,,44210.721992234,,,,3236,,,,,1746041517.049914,,
,,,,44214.077587996,,,,3237,,,,,1746041520.4085262,,
,,,,44217.199923282,,,,3238,,,,,1746041523.529616,,
316.1196964729273,0.5043961405754089,522.4662345442617,0.025518614798784256,44288.243020405,0.10231930017471313,569.589881740338,40.54358437875381,3239,164.0777242100602,269.62449860882,75.30819214245136,810.4347559317388,1746041594.57348,76.83416747289728,799.2185242403374
,,,,44297.302575489,,,,3240,,,,,1746041603.6334743,,
,,,,44300.471372195,,,,3241,,,,,1746041606.8022983,,
,,,,44303.58354886,,,,3242,,,,,1746041609.9126172,,
,,,,44306.798064982,,,,3243,,,,,1746041613.1289744,,
,0.5416118502616882,,0.12760959565639496,44336.48811931,0.14113327860832214,,,3244,,,,,1746041642.8186493,,
,,,,44345.86165355,,,,3245,,,,,1746041652.1904876,,
,,,,44349.044897476,,,,3246,,,,,1746041655.375787,,
,,,,44352.318529034,,,,3247,,,,,1746041658.6494524,,
,,,,44355.691070525,,,,3248,,,,,1746041662.021944,,
227.29034009338983,0.48035940527915955,526.5484192308382,0.0448579341173172,44425.19744781,0.04623645171523094,564.025537254094,43.93383025669969,3249,124.93430185667596,265.9717840520137,76.83929980505569,797.4462976564021,1746041731.5278432,66.24375754207081,770.0558956300655
,,,,44434.932650264,,,,3250,,,,,1746041741.2633636,,
,,,,44438.082185082,,,,3251,,,,,1746041744.413067,,
,,,,44441.209461112,,,,3252,,,,,1746041747.5402505,,
,,,,44444.595767398,,,,3253,,,,,1746041750.9266996,,
,0.50702965259552,,0.07170309126377106,44473.866265309,0.0320773608982563,,,3254,,,,,1746041780.197022,,
,,,,44483.244340422,,,,3255,,,,,1746041789.575126,,
,,,,44486.377825167,,,,3256,,,,,1746041792.70848,,
,,,,44489.440335782,,,,3257,,,,,1746041795.7712333,,
,,,,44492.61070884,,,,3258,,,,,1746041798.9415839,,
272.07066069036847,0.5059887766838074,523.0882837641941,0.13804388046264648,44560.876602537,0.14759616553783417,562.433417826128,37.4098390685196,3259,141.1215898188931,267.19561642952254,76.09329419320333,799.007809142634,1746041867.206842,66.37341046151583,778.4000130515019
,,,,44569.694999392,,,,3260,,,,,1746041876.0258358,,
,,,,44572.75272533,,,,3261,,,,,1746041879.0833514,,
,,,,44575.745978457,,,,3262,,,,,1746041882.0769265,,
,,,,44578.679852193,,,,3263,,,,,1746041885.0107343,,
,0.6065347194671631,,0.18745355308055878,44608.278370549,0.1949213445186615,,,3264,,,,,1746041914.6092029,,
,,,,44617.941697695,,,,3265,,,,,1746041924.2724345,,
,,,,44621.176387349,,,,3266,,,,,1746041927.5071967,,
,,,,44624.270960789,,,,3267,,,,,1746041930.6017888,,
,,,,44627.592972817,,,,3268,,,,,1746041933.9239151,,
234.1536137271711,0.4885457158088684,522.48796648414,0.0986425057053566,44698.503565119,0.05984671786427498,554.4458266190776,40.264823529206254,3269,125.95915891453618,264.9359862236322,76.59264918441463,761.8818764390745,1746042004.834095,64.83725216786314,695.3029048826534
,,,,44708.178650327,,,,3270,,,,,1746042014.509569,,
,,,,44711.467006284,,,,3271,,,,,1746042017.7978437,,
,,,,44714.583294442,,,,3272,,,,,1746042020.9114149,,
,,,,44717.667278456,,,,3273,,,,,1746042023.9932058,,
,0.5652550458908081,,0.16240714490413666,44747.2249563,0.15173476934432983,,,3274,,,,,1746042053.5556743,,
,,,,44757.021081562,,,,3275,,,,,1746042063.3518784,,
,,,,44760.120835456,,,,3276,,,,,1746042066.4516926,,
,,,,44763.211331285,,,,3277,,,,,1746042069.5422406,,
,,,,44766.234476615,,,,3278,,,,,1746042072.5644848,,
226.7334120551873,0.5720721483230591,523.4741740031367,0.1028067097067833,44847.012114146,0.12485263496637344,569.6865438836655,44.589110428468445,3279,126.68441008099909,264.8431760215447,74.36946166456136,776.0470008680792,1746042153.3426313,71.62168747976827,714.5351962726236
,,,,44856.801601158,,,,3280,,,,,1746042163.1324825,,
,,,,44859.919882222,,,,3281,,,,,1746042166.2508206,,
,,,,44863.136436877,,,,3282,,,,,1746042169.4673781,,
,,,,44866.195504201,,,,3283,,,,,1746042172.5264456,,
,0.593657910823822,,0.021841712296009064,44895.443331766,0.008126198314130306,,,3284,,,,,1746042201.774084,,
,,,,44905.329170913,,,,3285,,,,,1746042211.6600115,,
,,,,44908.417937465,,,,3286,,,,,1746042214.7485964,,
,,,,44911.513448401,,,,3287,,,,,1746042217.8443208,,
,,,,44914.633091358,,,,3288,,,,,1746042220.9639893,,
204.2953725382112,0.5057352781295776,524.5998045737774,0.05918503925204277,44983.450602174,0.08622534573078156,552.3217436659124,43.78215296701304,3289,109.44617642217368,262.6109940777544,75.23505421129076,742.1293210318922,1746042289.7811046,61.21625103971197,647.0962573011636
,,,,44993.104973296,,,,3290,,,,,1746042299.435851,,
,,,,44996.162689055,,,,3291,,,,,1746042302.4934332,,
,,,,44999.132558715,,,,3292,,,,,1746042305.4635172,,
,,,,45002.191349479,,,,3293,,,,,1746042308.485867,,
,0.5580726265907288,,0.11412201076745987,45031.893911828,0.1272757351398468,,,3294,,,,,1746042338.2244673,,
,,,,45041.398393222,,,,3295,,,,,1746042347.729242,,
,,,,45044.704739953,,,,3296,,,,,1746042351.0356598,,
,,,,45047.851863496,,,,3297,,,,,1746042354.1827838,,
,,,,45051.131342557,,,,3298,,,,,1746042357.4595354,,
228.11411534537288,0.5182019472122192,524.243338465619,-0.012020359747111797,45121.996053915,-0.07060938328504562,552.6675353290806,37.9141302771195,3299,122.53432321038797,265.3892405554704,76.87150303738201,767.7891753454492,1746042428.3266358,57.37357846229157,709.8674442911889
,,,,45131.378165403,,,,3300,,,,,1746042437.7091005,,
,,,,45134.545621063,,,,3301,,,,,1746042440.8764048,,
,,,,45137.562763166,,,,3302,,,,,1746042443.8936062,,
,,,,45140.730198045,,,,3303,,,,,1746042447.0610998,,
,0.44485124945640564,,-0.10187269747257233,45170.79988824,-0.0378660224378109,,,3304,,,,,1746042477.1305954,,
,,,,45180.355599423,,,,3305,,,,,1746042486.6865284,,
,,,,45183.384729545,,,,3306,,,,,1746042489.7155626,,
,,,,45186.447805907,,,,3307,,,,,1746042492.7787278,,
,,,,45189.518327542,,,,3308,,,,,1746042495.8490863,,
203.91211416629986,0.5615624785423279,522.1424936987983,0.18948054313659668,45259.266252693,0.15627701580524445,551.8127967220232,39.90494664677996,3309,109.91181745482876,268.26670098971664,76.8083418971081,754.2433348194046,1746042565.596674,60.158335031515435,677.5196961328313
,,,,45268.992023892,,,,3310,,,,,1746042575.3228798,,
,,,,45272.091741203,,,,3311,,,,,1746042578.4226098,,
,,,,45275.289153024,,,,3312,,,,,1746042581.6170774,,
,,,,45278.407253435,,,,3313,,,,,1746042584.738147,,
,0.6072103381156921,,0.22138147056102753,45308.269788556,0.26477327942848206,,,3314,,,,,1746042614.6005738,,
,,,,45318.150271834,,,,3315,,,,,1746042624.4811401,,
,,,,45321.329169615,,,,3316,,,,,1746042627.6600013,,
,,,,45324.467956484,,,,3317,,,,,1746042630.7988663,,
,,,,45327.679786308,,,,3318,,,,,1746042634.0105,,
201.1116217438365,0.5227969288825989,523.593590961079,0.08162544667720795,45407.006548628,0.09848857671022415,552.754509766669,43.51793482756246,3319,110.46349633332339,264.40787107283927,74.88488628118468,752.8145317220514,1746042713.3368957,55.41692683777511,673.4842930409604
,,,,45416.507302404,,,,3320,,,,,1746042722.835107,,
,,,,45419.56314398,,,,3321,,,,,1746042725.894052,,
,,,,45422.575828407,,,,3322,,,,,1746042728.9067035,,
,,,,45425.572968561,,,,3323,,,,,1746042731.9039145,,
,0.5046547055244446,,0.04229162633419037,45454.351402076,0.030469028279185295,,,3324,,,,,1746042760.6822495,,
,,,,45464.115692193,,,,3325,,,,,1746042770.4464915,,
,,,,45467.207446969,,,,3326,,,,,1746042773.53837,,
,,,,45470.587016309,,,,3327,,,,,1746042776.9179075,,
,,,,45473.921765284,,,,3328,,,,,1746042780.2526317,,
191.4806937598968,0.505064845085144,526.8565418627179,0.12227489799261093,45543.896342342,0.10146477073431015,545.4187246355914,42.47285235552937,3329,102.74440564645398,264.0429830093774,78.6500615647819,736.2192698143394,1746042850.2267704,51.92080123255031,636.251416532851
,,,,45553.414167797,,,,3330,,,,,1746042859.7450964,,
,,,,45556.477176563,,,,3331,,,,,1746042862.808117,,
,,,,45559.603354583,,,,3332,,,,,1746042865.9341292,,
,,,,45562.704995136,,,,3333,,,,,1746042869.035965,,
,0.4939584732055664,,0.1054374948143959,45592.271099463,0.12307150661945343,,,3334,,,,,1746042898.6018279,,
,,,,45601.627678641,,,,3335,,,,,1746042907.958413,,
,,,,45604.774008392,,,,3336,,,,,1746042911.1048858,,
,,,,45607.812832089,,,,3337,,,,,1746042914.1436384,,
,,,,45610.941533346,,,,3338,,,,,1746042917.2724288,,
245.15253337122203,0.5173736810684204,525.4374557312318,0.06144340708851814,45681.015603447,0.05211319401860237,563.7132602645487,37.74275481081153,3339,134.1135115566948,260.61338846930505,76.74032934352117,771.8830409085375,1746042987.3460553,67.33002061738317,710.2501920409107
,,,,45690.809261877,,,,3340,,,,,1746042997.1400716,,
,,,,45694.037325507,,,,3341,,,,,1746043000.3676372,,
,,,,45697.217797756,,,,3342,,,,,1746043003.5484695,,
,,,,45700.460604187,,,,3343,,,,,1746043006.7912722,,
,0.5410576462745667,,0.12956242263317108,45730.337271459,0.10729806870222092,,,3344,,,,,1746043036.6680706,,
,,,,45739.750959551,,,,3345,,,,,1746043046.0816967,,
,,,,45742.873812912,,,,3346,,,,,1746043049.2044728,,
,,,,45745.884567467,,,,3347,,,,,1746043052.2155154,,
,,,,45748.988637243,,,,3348,,,,,1746043055.319592,,
221.27076832624255,0.5994393229484558,521.8909642475327,0.15617942810058594,45818.101724178,0.17773325741291046,552.28437257354,42.98911676682872,3349,112.60475796711256,265.2482622703658,75.3346314107663,755.7208296885756,1746043124.4321222,58.77806880185917,682.5026062651835
,,,,45828.854574913,,,,3350,,,,,1746043135.1854405,,
,,,,45832.138155995,,,,3351,,,,,1746043138.4690056,,
,,,,45835.38212222,,,,3352,,,,,1746043141.7130508,,
,,,,45838.443628883,,,,3353,,,,,1746043144.7745607,,
,0.5506731867790222,,0.014568181708455086,45867.374334225,0.031685587018728256,,,3354,,,,,1746043173.7051823,,
,,,,45876.566420268,,,,3355,,,,,1746043182.897265,,
,,,,45879.536293881,,,,3356,,,,,1746043185.8669512,,
,,,,45882.714409684,,,,3357,,,,,1746043189.0453343,,
,,,,45885.696957057,,,,3358,,,,,1746043192.0273824,,
261.17813756667783,0.6213333010673523,526.389215523563,0.14414285123348236,45955.942523751,0.1990969032049179,578.5553353716936,35.13095092765622,3359,136.74919048527494,263.9010122531413,75.3430782198336,804.8998106236074,1746043262.2730916,68.80787151258681,775.3544695371912
,,,,45965.273138959,,,,3360,,,,,1746043271.6040154,,
,,,,45968.330771983,,,,3361,,,,,1746043274.6616023,,
,,,,45971.423948943,,,,3362,,,,,1746043277.7549093,,
,,,,45974.726797979,,,,3363,,,,,1746043281.0576608,,
,0.549752414226532,,0.11100830882787704,46004.298647621,0.1048247441649437,,,3364,,,,,1746043310.629306,,
,,,,46013.979334009,,,,3365,,,,,1746043320.3102362,,
,,,,46017.079748536,,,,3366,,,,,1746043323.410596,,
,,,,46020.10166968,,,,3367,,,,,1746043326.432581,,
,,,,46023.117817168,,,,3368,,,,,1746043329.4487538,,
227.59420143730242,0.4849562644958496,524.9569695607046,0.004254632629454136,46092.252131502,-0.012629495933651924,547.9808094207476,39.39721741511146,3369,112.57969568180863,270.69153568761647,75.08897483350127,738.3898530022977,1746043398.5702963,55.48324191111909,637.6910856804839
,,,,46101.622132821,,,,3370,,,,,1746043407.9530268,,
,,,,46104.80297629,,,,3371,,,,,1746043411.1337817,,
,,,,46108.002863786,,,,3372,,,,,1746043414.333808,,
,,,,46111.058449206,,,,3373,,,,,1746043417.3893623,,
,0.5113458037376404,,0.0749787911772728,46140.621990455,0.10248904675245285,,,3374,,,,,1746043446.9526436,,
,,,,46150.070435613,,,,3375,,,,,1746043456.4013495,,
,,,,46153.191588119,,,,3376,,,,,1746043459.522378,,
,,,,46156.29909116,,,,3377,,,,,1746043462.6300366,,
,,,,46159.351028271,,,,3378,,,,,1746043465.681963,,
273.21353759118944,0.5318989753723145,523.9155185424565,0.08866002410650253,46228.337159445,0.032251764088869095,586.1790499735242,37.8169068874562,3379,135.13787646205824,260.44727233952034,75.1344774648912,826.5010274983026,1746043534.6676712,66.540048124882,825.9343640600148
