Evaluation/100instances/obj_eval_mean,_step,Training/Update/job_actor_loss,Evaluation/100instances/transT_eval_std,Evaluation/100instances/pt_eval_mean,_timestamp,Evaluation/100instances/transT_eval_mean,Evaluation/100instances/mk_eval_std,Evaluation/100instances/idleT_eval_std,Evaluation/100instances/idleT_eval_mean,Training/Update/machine_actor_loss,Evaluation/100instances/pt_eval_std,_runtime,Training/Update/global_critic_loss,Evaluation/100instances/mk_eval_mean,Evaluation/100instances/obj_eval_std
,964,0.07769265025854111,,,1745931192.1687908,,,,,0.15861396491527557,,27207.880858449,0.5274645686149597,,
,965,,,,1745931199.6512597,,,,,,,27215.362884839,,,
,966,,,,1745931203.2920423,,,,,,,27219.003761998,,,
,967,,,,1745931206.9261632,,,,,,,27222.637756149,,,
,968,,,,1745931210.5771182,,,,,,,27226.288705851,,,
787.6921854158179,969,0.04869559407234192,37.347809795678565,465.7782092136624,1745931311.0940347,276.3606744848796,53.55809778017395,188.60666614773626,853.4055857833241,0.0628407821059227,67.93772241693829,27326.806335053,0.4506194293498993,511.86633130011813,105.1010010630662
,970,,,,1745931318.3005602,,,,,,,27334.012193515,,,
,971,,,,1745931321.9178374,,,,,,,27337.629418832,,,
,972,,,,1745931325.4911497,,,,,,,27341.202808613,,,
,973,,,,1745931329.1328292,,,,,,,27344.844515871,,,
,974,0.2165728658437729,,,1745931370.8362715,,,,,0.16692085564136505,,27386.548154462,0.5156365633010864,,
,975,,,,1745931378.102653,,,,,,,27393.814334346,,,
,976,,,,1745931381.7253609,,,,,,,27397.436946165,,,
,977,,,,1745931385.333679,,,,,,,27401.045306208,,,
,978,,,,1745931389.107705,,,,,,,27404.819366395,,,
797.6610950510191,979,0.08816816657781601,37.78611597158331,462.6184917201507,1745931499.1589293,276.5757766073247,60.8127408074112,199.9028416922537,876.1921289490342,0.13620354235172272,67.98553447898925,27514.871164365,0.49354419112205505,517.0542286547002,113.07267970221852
,980,,,,1745931506.4569168,,,,,,,27522.168583063,,,
,981,,,,1745931510.083372,,,,,,,27525.794964498,,,
,982,,,,1745931513.690869,,,,,,,27529.402669993,,,
,983,,,,1745931517.3651803,,,,,,,27533.07699368,,,
,984,0.0722833201289177,,,1745931560.065732,,,,,0.06989244371652603,,27575.777592026,0.47833356261253357,,
,985,,,,1745931567.8644524,,,,,,,27583.576348684,,,
,986,,,,1745931571.4704578,,,,,,,27587.18203393,,,
,987,,,,1745931575.099451,,,,,,,27590.811003294,,,
,988,,,,1745931578.7967882,,,,,,,27594.508606963,,,
798.7418161340513,989,0.12613485753536224,36.65984243079355,462.62465439519235,1745931679.9106064,276.8576521132984,61.185648136595255,196.04553579502843,876.8583056594066,0.05646618828177452,68.2873518982106,27695.622874414,0.5881953239440918,518.9427542238807,110.66417048087982
,990,,,,1745931687.0943325,,,,,,,27702.806094673,,,
,991,,,,1745931690.677636,,,,,,,27706.389239984,,,
,992,,,,1745931694.2921236,,,,,,,27710.003779276,,,
,993,,,,1745931697.9773834,,,,,,,27713.709742086,,,
,994,0.11811623722314835,,,1745931739.3194585,,,,,0.15372033417224884,,27755.031454452,0.5571631789207458,,
,995,,,,1745931747.3718166,,,,,,,27763.083421313,,,
,996,,,,1745931751.589088,,,,,,,27767.300584872,,,
,997,,,,1745931755.6073978,,,,,,,27771.318927606,,,
,998,,,,1745931759.2094073,,,,,,,27774.920929592,,,
808.1301070305996,999,0.08847364038228989,34.392271603514715,462.515580884753,1745931860.708712,277.57179011208575,59.673510845526735,184.26180925235602,895.7739466906061,0.13881993293762207,68.0389863119308,27876.421017076,0.5134095549583435,523.2498449450974,104.45001155082105
,1000,,,,1745931867.9585953,,,,,,,27883.670300647,,,
,1001,,,,1745931871.540981,,,,,,,27887.252585021,,,
,1002,,,,1745931875.124759,,,,,,,27890.836383858,,,
,1003,,,,1745931878.768141,,,,,,,27894.479802065,,,
,1004,0.08085828274488449,,,1745931919.790137,,,,,0.03239401802420616,,27935.501851543,0.5088533759117126,,
,1005,,,,1745931927.1403604,,,,,,,27942.852017329,,,
,1006,,,,1745931930.7815824,,,,,,,27946.493182808,,,
,1007,,,,1745931934.373659,,,,,,,27950.085215361,,,
,1008,,,,1745931938.1421597,,,,,,,27953.85394456,,,
810.5077289774528,1009,0.101026251912117,37.85241270849948,461.9548359958069,1745932039.5391164,273.3381271851304,61.72556449026888,244.8076868456527,904.6473446836649,0.09228470176458359,68.15170006226926,28055.25136197,0.5357471108436584,522.9980781715948,128.7928543963266
,1010,,,,1745932046.7966666,,,,,,,28062.508474915,,,
,1011,,,,1745932050.4135637,,,,,,,28066.125092802,,,
,1012,,,,1745932054.0035787,,,,,,,28069.715160035,,,
,1013,,,,1745932057.7830572,,,,,,,28073.669966634,,,
,1014,0.1275774985551834,,,1745932100.6455038,,,,,0.17839498817920685,,28116.357482693,0.5167016386985779,,
,1015,,,,1745932108.7209172,,,,,,,28124.432761939,,,
,1016,,,,1745932112.3875153,,,,,,,28128.099067124,,,
,1017,,,,1745932116.3547535,,,,,,,28132.066449768,,,
,1018,,,,1745932120.3189054,,,,,,,28136.030626823,,,
802.276129724739,1019,0.15787555277347565,36.22997087542952,462.7928990792448,1745932222.6685472,274.8085649945895,62.953725820137066,212.56690344365873,884.2232344686344,0.09420952945947647,68.24106339759184,28238.380953534,0.534082293510437,521.2699082666733,118.19051289789273
,1020,,,,1745932231.338581,,,,,,,28247.05050733,,,
,1021,,,,1745932235.8667896,,,,,,,28251.578521855,,,
,1022,,,,1745932239.9758852,,,,,,,28255.687585227,,,
,1023,,,,1745932243.662482,,,,,,,28259.374007042,,,
,1024,0.14701227843761444,,,1745932285.4010224,,,,,0.1202770471572876,,28301.113012659,0.46362563967704773,,
,1025,,,,1745932292.783097,,,,,,,28308.494827738,,,
,1026,,,,1745932296.4603815,,,,,,,28312.172171563,,,
,1027,,,,1745932300.1967456,,,,,,,28315.908285264,,,
,1028,,,,1745932304.0270839,,,,,,,28319.738753456,,,
809.0426797423441,1029,0.2094661295413971,35.660141628762865,462.4285286758817,1745932408.091868,274.9418582735727,64.11567176697004,208.82523253882508,899.2613867392492,0.17835400998592377,68.152665877452,28423.804308406,0.5092021822929382,523.445854803943,115.96731619133801
,1030,,,,1745932416.0248864,,,,,,,28431.736567492,,,
,1031,,,,1745932419.942734,,,,,,,28435.654597551,,,
,1032,,,,1745932423.9748714,,,,,,,28439.686753252,,,
,1033,,,,1745932427.9317453,,,,,,,28443.643497028,,,
,1034,0.12304573506116867,,,1745932469.6092844,,,,,0.14334741234779358,,28485.32100775,0.5063078999519348,,
,1035,,,,1745932476.9096897,,,,,,,28492.621508432,,,
,1036,,,,1745932480.5780215,,,,,,,28496.289582877,,,
,1037,,,,1745932484.4198792,,,,,,,28500.145836726,,,
,1038,,,,1745932488.0690157,,,,,,,28503.780739432,,,
797.2613147471585,1039,0.1926298290491104,36.217071542868055,462.67538506471794,1745932589.578469,272.7418407455653,64.4916500837558,209.1196348431871,870.8009584479825,0.2110346555709839,68.16321776094816,28605.290795145,0.5606110692024231,523.3060229824135,114.13553170981338
,1040,,,,1745932596.8869903,,,,,,,28612.598687943,,,
,1041,,,,1745932600.5198057,,,,,,,28616.241735842,,,
,1042,,,,1745932604.2599235,,,,,,,28619.971688747,,,
,1043,,,,1745932607.926019,,,,,,,28623.637649935,,,
,1044,0.11092007160186768,,,1745932648.667211,,,,,0.1227065920829773,,28664.379248061,0.5365345478057861,,
,1045,,,,1745932656.12674,,,,,,,28671.838370161,,,
,1046,,,,1745932659.7670121,,,,,,,28675.478676368,,,
,1047,,,,1745932663.4462283,,,,,,,28679.157904622,,,
,1048,,,,1745932667.092708,,,,,,,28682.804330077,,,
791.664665564691,1049,0.04629960283637047,34.832679770323466,462.45256010989107,1745932767.3247485,272.40309673671277,59.48787229552959,182.55661550117054,862.1963637694915,0.0699358731508255,68.0647941246596,28783.036977501,0.4974897801876068,518.3111916639881,103.39302100984469
,1050,,,,1745932774.7686954,,,,,,,28790.480495214,,,
,1051,,,,1745932778.4170163,,,,,,,28794.128722446,,,
,1052,,,,1745932782.0744607,,,,,,,28797.78724863,,,
,1053,,,,1745932785.7581177,,,,,,,28801.469815677,,,
,1054,0.05135451629757881,,,1745932826.7687905,,,,,0.02077309601008892,,28842.480747863,0.5256046652793884,,
,1055,,,,1745932834.2760863,,,,,,,28849.98805281,,,
,1056,,,,1745932837.9118714,,,,,,,28853.691298483,,,
,1057,,,,1745932841.5821803,,,,,,,28857.29377794,,,
,1058,,,,1745932845.2776792,,,,,,,28860.989401732,,,
796.9934299605321,1059,0.12818779051303864,38.40576822909675,462.1137651485799,1745932946.7527435,272.9441898290105,58.958793176658055,186.93823707747143,871.8390786392914,0.12681148946285248,68.04662463067244,28962.465020069,0.5950468182563782,522.058636198954,103.82503462822883
,1060,,,,1745932954.330249,,,,,,,28970.042061719,,,
,1061,,,,1745932958.153129,,,,,,,28973.864904126,,,
,1062,,,,1745932961.8369446,,,,,,,28977.550627357,,,
,1063,,,,1745932965.5115535,,,,,,,28981.22327905,,,
,1064,0.12357206642627716,,,1745933005.9884794,,,,,0.10199826210737228,,29021.700323859,0.512072741985321,,
,1065,,,,1745933013.4865987,,,,,,,29029.198464837,,,
,1066,,,,1745933017.2521138,,,,,,,29032.963665879,,,
,1067,,,,1745933020.8414001,,,,,,,29036.553024504,,,
,1068,,,,1745933024.482166,,,,,,,29040.193859974,,,
794.755787476874,1069,0.008676070719957352,38.71790134337106,462.8786338492181,1745933127.152578,274.75705361243485,61.26905040718597,209.43375209999482,869.496830362414,-0.006819147150963545,67.91665345247598,29142.864841798,0.4601888358592987,517.1354776743357,116.24840913272828
,1070,,,,1745933134.519295,,,,,,,29150.230936218,,,
,1071,,,,1745933138.2373338,,,,,,,29153.948973162,,,
,1072,,,,1745933141.9008343,,,,,,,29157.612434228,,,
,1073,,,,1745933145.5508144,,,,,,,29161.262479968,,,
,1074,0.056469112634658813,,,1745933186.3352876,,,,,0.08975011855363846,,29202.047132982,0.4767440855503082,,
,1075,,,,1745933193.8603103,,,,,,,29209.572072242,,,
,1076,,,,1745933198.1290693,,,,,,,29213.840645933,,,
,1077,,,,1745933202.3840208,,,,,,,29218.095578691,,,
,1078,,,,1745933206.6088853,,,,,,,29222.320464143,,,
796.8864166862037,1079,0.15173538029193878,42.06374450311582,462.37808318055437,1745933306.6850762,274.6769696799113,57.587442034725264,210.13504130397237,875.3798270893934,0.1636543720960617,67.8302009935681,29322.397355906,0.509083092212677,517.1196466056056,113.57475040140098
,1080,,,,1745933314.1184592,,,,,,,29329.848045477,,,
,1081,,,,1745933317.8328414,,,,,,,29333.708113852,,,
,1082,,,,1745933321.544847,,,,,,,29337.25648652,,,
,1083,,,,1745933325.1418521,,,,,,,29340.85340906,,,
,1084,0.09557654708623886,,,1745933366.1878119,,,,,0.11149469763040543,,29381.899648198,0.5471948981285095,,
,1085,,,,1745933373.6072025,,,,,,,29389.318829144,,,
,1086,,,,1745933377.2263565,,,,,,,29392.937887645,,,
,1087,,,,1745933380.8525174,,,,,,,29396.564062671,,,
,1088,,,,1745933384.4834056,,,,,,,29400.194924686,,,
796.3813952147939,1089,0.08015657216310501,37.015682423066586,462.3154817943133,1745933485.360869,274.9634640156613,58.483867500974526,214.79502870927575,875.3854977195468,0.07728751003742218,67.55048495266341,29501.073256268,0.47747960686683655,515.7707765152933,115.75031851841518
,1090,,,,1745933493.3532655,,,,,,,29509.065080005,,,
,1091,,,,1745933497.2530591,,,,,,,29512.964834613,,,
,1092,,,,1745933500.944701,,,,,,,29516.656415407,,,
,1093,,,,1745933504.651658,,,,,,,29520.363265629,,,
,1094,0.09743969142436981,,,1745933545.3577423,,,,,0.1378820687532425,,29561.069784022,0.5161904692649841,,
,1095,,,,1745933552.9856832,,,,,,,29568.697382163,,,
,1096,,,,1745933556.6694381,,,,,,,29572.381148308,,,
,1097,,,,1745933560.3491616,,,,,,,29576.060700654,,,
,1098,,,,1745933564.094342,,,,,,,29579.806049872,,,
792.9529545465098,1099,0.08500798791646957,37.64576779233587,462.2200423822509,1745933664.9851012,275.8734680595317,58.888239398644444,214.87174357611946,868.8385994180728,0.11652442067861557,68.0276963240789,29680.697360221,0.5207018256187439,513.3870105361842,116.6765603372015
,1100,,,,1745933672.3671505,,,,,,,29688.078802824,,,
,1101,,,,1745933676.0318613,,,,,,,29691.743412998,,,
,1102,,,,1745933679.6682947,,,,,,,29695.37994253,,,
,1103,,,,1745933683.3124177,,,,,,,29699.023945013,,,
,1104,0.04525861516594887,,,1745933723.934888,,,,,0.03900940343737602,,29739.646818676,0.5345268249511719,,
,1105,,,,1745933731.4181376,,,,,,,29747.12986873,,,
,1106,,,,1745933735.0691996,,,,,,,29750.780837686,,,
,1107,,,,1745933738.7200437,,,,,,,29754.431720502,,,
,1108,,,,1745933742.407483,,,,,,,29758.119267856,,,
799.216884341328,1109,0.059671688824892044,38.888242993595874,462.251705852983,1745933842.4744692,277.2216833378015,61.206053028919015,190.27140504508614,879.9058600014714,0.029541803523898125,67.66837333222286,29858.186719252,0.48824167251586914,517.2738033299648,108.87229823512946
,1110,,,,1745933850.6594183,,,,,,,29866.370989827,,,
,1111,,,,1745933854.3339074,,,,,,,29870.045575121,,,
,1112,,,,1745933858.0726905,,,,,,,29873.954917414,,,
,1113,,,,1745933861.7728796,,,,,,,29877.484582244,,,
,1114,0.15209904313087463,,,1745933902.3071523,,,,,0.13431903719902039,,29918.019133804,0.5613773465156555,,
,1115,,,,1745933909.8985858,,,,,,,29925.610280341,,,
,1116,,,,1745933913.5487971,,,,,,,29929.260466724,,,
,1117,,,,1745933917.2229447,,,,,,,29932.93617912,,,
,1118,,,,1745933920.9067073,,,,,,,29936.618310422,,,
793.9885192006311,1119,0.09970726072788239,38.87549931131332,462.6186535352828,1745934020.6578803,272.4466578831944,62.50254006872344,191.505147532837,869.2414966842248,0.0726211816072464,67.7185171616479,30036.370167379,0.5251004099845886,516.8878188404732,108.22848406221378
,1120,,,,1745934028.237998,,,,,,,30043.949600182,,,
,1121,,,,1745934031.8210135,,,,,,,30047.53258759,,,
,1122,,,,1745934035.4384189,,,,,,,30051.150323322,,,
,1123,,,,1745934039.1306407,,,,,,,30054.842276699,,,
,1124,0.05905156955122948,,,1745934079.9488156,,,,,0.041937269270420074,,30095.660551053,0.48808106780052185,,
,1125,,,,1745934087.4885695,,,,,,,30103.200260296,,,
,1126,,,,1745934091.0955348,,,,,,,30106.807153974,,,
,1127,,,,1745934094.7288115,,,,,,,30110.44037695,,,
,1128,,,,1745934098.978792,,,,,,,30114.690566489,,,
810.3487981767196,1129,0.06181740388274193,35.96470573550557,461.89233477787536,1745934198.5548217,272.6723733999578,59.4931765900574,194.3556751833775,901.2004304083285,0.16058973968029022,67.64227679555243,30214.267064174,0.5185772180557251,526.4430435556164,106.97123503473821
,1130,,,,1745934205.959505,,,,,,,30221.671322461,,,
,1131,,,,1745934209.617995,,,,,,,30225.329576788,,,
,1132,,,,1745934213.258197,,,,,,,30228.969838138,,,
,1133,,,,1745934217.0176158,,,,,,,30232.729414876,,,
,1134,0.011818123050034046,,,1745934258.3328497,,,,,0.09769552946090698,,30274.044716815,0.5101151466369629,,
,1135,,,,1745934265.9338675,,,,,,,30281.645602208,,,
,1136,,,,1745934269.6588473,,,,,,,30285.370487616,,,
,1137,,,,1745934273.3162212,,,,,,,30289.02783923,,,
,1138,,,,1745934277.0250165,,,,,,,30292.736666349,,,
802.0096984828186,1139,0.017607931047677994,37.59360034933435,462.2587502132324,1745934377.8999255,269.8605075349856,59.33008441036137,190.8921814347645,886.2283015986505,0.019836945459246635,67.5485128435922,30393.612204144,0.4854811131954193,521.6069406276706,107.23684047021139
,1140,,,,1745934385.5072823,,,,,,,30401.218910499,,,
,1141,,,,1745934389.124153,,,,,,,30404.835755328,,,
,1142,,,,1745934392.7432213,,,,,,,30408.454871231,,,
,1143,,,,1745934396.4079988,,,,,,,30412.119661344,,,
,1144,0.15545159578323364,,,1745934437.4152985,,,,,0.19361601769924164,,30453.126974193,0.546480119228363,,
,1145,,,,1745934444.8416235,,,,,,,30460.553248391,,,
,1146,,,,1745934448.4831724,,,,,,,30464.194861543,,,
,1147,,,,1745934452.097489,,,,,,,30467.809130848,,,
,1148,,,,1745934455.7478428,,,,,,,30471.459395539,,,
804.6872926014267,1149,0.14304788410663605,39.19047780443345,462.51395304803873,1745934557.038934,270.1389765538029,59.56349806646179,188.56945672816795,892.5944559882455,0.19510595500469208,67.5701569971217,30572.751202204,0.5040799975395203,521.540334190381,105.33960214970426
,1150,,,,1745934564.4964788,,,,,,,30580.208174963,,,
,1151,,,,1745934568.097402,,,,,,,30583.809125202,,,
,1152,,,,1745934571.746493,,,,,,,30587.458055151,,,
,1153,,,,1745934575.379725,,,,,,,30591.091291087,,,
,1154,0.15889547765254974,,,1745934616.654143,,,,,0.09950478374958038,,30632.366031279,0.5816610455513,,
,1155,,,,1745934624.0345607,,,,,,,30639.746227886,,,
,1156,,,,1745934627.6508093,,,,,,,30643.362530969,,,
,1157,,,,1745934631.2677076,,,,,,,30646.979317934,,,
,1158,,,,1745934634.9602907,,,,,,,30650.671936069,,,
813.335755226247,1159,0.2522188127040863,37.20418364939676,462.0184378994872,1745934737.2515216,272.0250882449856,61.40352752648846,187.3506086124838,905.7449593714312,0.28267332911491394,67.66787718812546,30752.963817352,0.6212249994277954,529.5634466722069,106.11101562715554
,1160,,,,1745934745.4023106,,,,,,,30761.11416613,,,
,1161,,,,1745934749.2840292,,,,,,,30764.995790313,,,
,1162,,,,1745934753.0092406,,,,,,,30768.720913197,,,
,1163,,,,1745934756.6773744,,,,,,,30772.389276294,,,
,1164,0.14384034276008606,,,1745934806.0930407,,,,,0.10402914136648178,,30821.805022935,0.5190166234970093,,
,1165,,,,1745934813.750782,,,,,,,30829.462614546,,,
,1166,,,,1745934817.488606,,,,,,,30833.200257548,,,
,1167,,,,1745934821.1845646,,,,,,,30836.89783311,,,
,1168,,,,1745934824.875491,,,,,,,30840.587087198,,,
809.750485606264,1169,0.12210066616535187,39.32807235693834,462.49918393235595,1745934925.6839933,273.58746551280484,63.44466659202826,195.18519432324874,896.1578119630982,0.06619612127542496,67.59082361716533,30941.396296466,0.49352142214775085,528.9254853638038,109.31346060686285
,1170,,,,1745934933.0654004,,,,,,,30948.777110494,,,
,1171,,,,1745934936.6751924,,,,,,,30952.386744242,,,
,1172,,,,1745934940.356215,,,,,,,30956.067847355,,,
,1173,,,,1745934944.0407736,,,,,,,30959.752323126,,,
,1174,0.2408648580312729,,,1745934984.7667058,,,,,0.17246252298355103,,31000.478536767,0.551409125328064,,
,1175,,,,1745934992.457737,,,,,,,31008.16945382,,,
,1176,,,,1745934996.2399187,,,,,,,31011.951711626,,,
,1177,,,,1745934999.9077818,,,,,,,31015.619458554,,,
,1178,,,,1745935003.666169,,,,,,,31019.377870055,,,
813.080942543064,1179,0.11686041206121445,36.67510376093147,462.37997577394003,1745935104.916589,271.0419441624809,63.2275958258005,202.6783586764826,902.9853040953127,0.12315449863672256,67.73332324686223,31120.628860847,0.5588975548744202,531.8161044071672,110.6411522589496
,1180,,,,1745935112.5952947,,,,,,,31128.30713339,,,
,1181,,,,1745935116.3928158,,,,,,,31132.104486123,,,
,1182,,,,1745935120.1518555,,,,,,,31135.863587012,,,
,1183,,,,1745935123.8929963,,,,,,,31139.604841402,,,
,1184,0.11064092069864273,,,1745935165.525502,,,,,0.042427562177181244,,31181.237364957,0.5546724796295166,,
,1185,,,,1745935173.225346,,,,,,,31188.937029811,,,
,1186,,,,1745935177.135059,,,,,,,31192.846816485,,,
,1187,,,,1745935180.8001893,,,,,,,31196.511732675,,,
,1188,,,,1745935184.476468,,,,,,,31200.188071137,,,
811.6268555624258,1189,0.07963363081216812,36.5839843717727,462.25652081687264,1745935285.0703166,269.2682201534948,68.38241426635008,218.84535660294665,900.0956241775953,0.09700664132833481,67.96881078341796,31300.782589784,0.5465640425682068,532.0808838348487,120.34528799044487
,1190,,,,1745935292.6167798,,,,,,,31308.328522971,,,
,1191,,,,1745935296.2838511,,,,,,,31311.995554975,,,
,1192,,,,1745935300.0428636,,,,,,,31315.754609271,,,
,1193,,,,1745935303.741817,,,,,,,31319.453637894,,,
,1194,0.12095856666564941,,,1745935344.4169018,,,,,0.138606458902359,,31360.128781977,0.5508204698562622,,
,1195,,,,1745935351.8415363,,,,,,,31367.553247476,,,
,1196,,,,1745935355.4919033,,,,,,,31371.20348846,,,
,1197,,,,1745935359.1512403,,,,,,,31374.862847666,,,
,1198,,,,1745935362.8594427,,,,,,,31378.571188505,,,
811.9374568157048,1199,0.17083777487277985,37.329667531518226,462.13983666418244,1745935463.831601,269.3273133212447,63.58956540578591,206.19750229481033,901.4622522266935,0.12065400928258896,67.96955710820627,31479.54386883,0.5560979247093201,531.5778964877634,114.54171242313484
,1200,,,,1745935471.1162167,,,,,,,31486.827812509,,,
,1201,,,,1745935474.6998725,,,,,,,31490.411646888,,,
,1202,,,,1745935478.3600237,,,,,,,31494.238042149,,,
,1203,,,,1745935481.9831414,,,,,,,31497.694702045,,,
,1204,0.17938242852687836,,,1745935522.7118344,,,,,0.18300949037075043,,31538.423747128,0.5012473464012146,,
,1205,,,,1745935530.2799256,,,,,,,31545.991620289,,,
,1206,,,,1745935533.954119,,,,,,,31549.665652941,,,
,1207,,,,1745935537.5837605,,,,,,,31553.29528915,,,
,1208,,,,1745935541.207566,,,,,,,31556.919105165,,,
824.8802382816018,1209,0.11051344126462936,37.57792985589997,461.1871525182394,1745935641.1200993,264.1590715176615,65.5901626756203,208.8046142156683,922.5057287323705,0.1448442041873932,67.71486608876243,31656.832358977,0.515067458152771,546.4281786945637,118.22256170478529
,1210,,,,1745935649.3603852,,,,,,,31665.073819674,,,
,1211,,,,1745935653.5855021,,,,,,,31669.297054809,,,
,1212,,,,1745935657.8185256,,,,,,,31673.530082787,,,
,1213,,,,1745935661.608488,,,,,,,31677.320036734,,,
,1214,0.11263392120599747,,,1745935702.0874531,,,,,0.10514114052057266,,31717.802001877,0.5511022806167603,,
,1215,,,,1745935709.6426091,,,,,,,31725.354266137,,,
,1216,,,,1745935713.2011695,,,,,,,31728.912672981,,,
,1217,,,,1745935716.9723852,,,,,,,31732.683944916,,,
,1218,,,,1745935720.5877724,,,,,,,31736.299346712,,,
824.1634183661209,1219,0.04490583762526512,32.59808765242371,461.2980490203453,1745935821.468458,267.0699717888143,64.8547522941553,199.22123291591458,926.8887260958548,0.07958029955625534,67.72841652601836,31837.180741744,0.4855720102787018,538.6867849046948,113.0160971977524
,1220,,,,1745935829.609463,,,,,,,31845.321286579,,,
,1221,,,,1745935833.9841824,,,,,,,31849.6959468,,,
,1222,,,,1745935837.957653,,,,,,,31853.669350061,,,
,1223,,,,1745935841.7353017,,,,,,,31857.4470777,,,
,1224,0.1603352576494217,,,1745935883.4603794,,,,,0.15088240802288055,,31899.172291404,0.5343031287193298,,
,1225,,,,1745935941.1985462,,,,,,,31956.91017804,,,
,1226,,,,1745935944.7854004,,,,,,,31960.497057867,,,
,1227,,,,1745935948.5665236,,,,,,,31964.278141538,,,
,1228,,,,1745935952.2688851,,,,,,,31967.980552982,,,
806.2855291475859,1229,0.19236622750759125,34.63417955506218,461.3999409978227,1745936054.3185105,265.68714075412674,57.71150456319443,182.0610522075407,895.1093585099728,0.1613214761018753,67.97104691242237,32070.030778757,0.5471100211143494,526.3609529841062,103.48725884872825
,1230,,,,1745936121.1441565,,,,,,,32136.855898116,,,
,1231,,,,1745936124.792441,,,,,,,32140.504111785,,,
,1232,,,,1745936128.453718,,,,,,,32144.165358575,,,
,1233,,,,1745936132.1183243,,,,,,,32147.82993205,,,
,1234,0.1324755996465683,,,1745936173.4685233,,,,,0.2170647233724594,,32189.18046888,0.5349013209342957,,
,1235,,,,1745936181.2345302,,,,,,,32196.946389735,,,
,1236,,,,1745936184.926611,,,,,,,32200.638281764,,,
,1237,,,,1745936188.6341736,,,,,,,32204.345814104,,,
,1238,,,,1745936192.3183017,,,,,,,32208.030115633,,,
822.5242486231,1239,0.08511245995759964,38.168850272523244,461.0382837347924,1745936293.4357738,266.5878576286565,65.39107228448526,235.31916025714452,926.9746125575346,0.01965399831533432,68.31486276915757,32309.148090973,0.511301577091217,535.0037964510954,128.74735130540026
,1240,,,,1745936301.2672732,,,,,,,32316.978876348,,,
,1241,,,,1745936304.8910542,,,,,,,32320.602848011,,,
,1242,,,,1745936308.675159,,,,,,,32324.386885964,,,
,1243,,,,1745936312.4930708,,,,,,,32328.204745634,,,
,1244,0.19213779270648956,,,1745936353.6258028,,,,,0.1999252885580063,,32369.337643178,0.6029655337333679,,
,1245,,,,1745936361.2160087,,,,,,,32376.927749883,,,
,1246,,,,1745936364.8548167,,,,,,,32380.566342503,,,
,1247,,,,1745936368.492007,,,,,,,32384.20370916,,,
,1248,,,,1745936372.057655,,,,,,,32387.769193912,,,
811.1427317941383,1249,0.04045259952545166,38.63304750810803,461.58249247022945,1745936472.636414,266.9126780297675,66.10465882210484,199.2198590006724,903.8005484450362,0.03514867648482323,67.8955001715276,32488.348738128,0.48948439955711365,529.0174495551955,113.55837468058395
,1250,,,,1745936480.9784315,,,,,,,32496.690107803,,,
,1251,,,,1745936485.2458127,,,,,,,32500.957514468,,,
,1252,,,,1745936488.9883246,,,,,,,32504.699809206,,,
,1253,,,,1745936492.5343776,,,,,,,32508.245882637,,,
,1254,0.179574653506279,,,1745936533.4868069,,,,,0.24326105415821075,,32549.198832447,0.5841531157493591,,
,1255,,,,1745936541.003151,,,,,,,32556.71493312,,,
,1256,,,,1745936544.6369781,,,,,,,32560.348716286,,,
,1257,,,,1745936548.4354997,,,,,,,32564.14708204,,,
,1258,,,,1745936552.068841,,,,,,,32567.780446834,,,
829.2461579041441,1259,0.09216348081827164,41.31923091460938,460.05912775093367,1745936653.01932,267.6691465177918,66.05353916527623,235.61007862330416,943.209475896418,0.12078075855970383,67.76214738642737,32668.731585877,0.5059416890144348,536.0122178541127,127.25228413801702
,1260,,,,1745936660.5199022,,,,,,,32676.231421846,,,
,1261,,,,1745936664.198148,,,,,,,32680.041784099,,,
,1262,,,,1745936667.8615308,,,,,,,32683.573213917,,,
,1263,,,,1745936671.4561617,,,,,,,32687.167799515,,,
,1264,0.14762035012245178,,,1745936713.102329,,,,,0.12057006359100342,,32728.814285211,0.5609356760978699,,
,1265,,,,1745936720.7771757,,,,,,,32736.489174664,,,
,1266,,,,1745936724.417391,,,,,,,32740.129043596,,,
,1267,,,,1745936728.053181,,,,,,,32743.764894438,,,
,1268,,,,1745936731.7354007,,,,,,,32747.446970678,,,
826.6164177527043,1269,0.09038891643285751,39.716923746304786,459.7341472704482,1745936832.4515781,267.5392263816497,58.70217129451605,195.84211220740167,938.5222917287256,0.0710420161485672,67.8548351367308,32848.163700443,0.5099812746047974,534.5149921917624,109.29362411091306
,1270,,,,1745936839.9008644,,,,,,,32855.612586405,,,
,1271,,,,1745936843.4775298,,,,,,,32859.189068756,,,
,1272,,,,1745936847.0806212,,,,,,,32862.792155435,,,
,1273,,,,1745936850.6804914,,,,,,,32866.392032559,,,
,1274,0.25007280707359314,,,1745936891.2292318,,,,,0.271557480096817,,32906.941087395,0.5734403729438782,,
,1275,,,,1745936898.9878705,,,,,,,32914.699550048,,,
,1276,,,,1745936902.6220858,,,,,,,32918.333699002,,,
,1277,,,,1745936906.2967403,,,,,,,32922.025832323,,,
,1278,,,,1745936909.893782,,,,,,,32925.605256545,,,
821.3907364689262,1279,0.15423549711704254,42.39484288517095,459.45315346935865,1745937010.1790164,264.752805957706,58.52620582599548,185.71287550436992,927.2159935822343,0.13791237771511078,67.8416119660593,33025.892180882,0.5625833868980408,534.4312911418689,107.06145070112889
